WAV D2 the difference between the maximum and minimum values,WAV D3 FFT VMAX,MSE frecuencia,FFT peak2rms,WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).,FREC MAX WAV D6,WAV D6 FFT VMAX,percentage of energy D1,FFT rms,contrast,WAV D2 the difference between the maximum and minimum values,FREC MAX WAV D6,WAV D3 FFT frec media,WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).,mode,percentage of energy D3.1,skewness,percentage of energy D4,Valor FFT umbral 10Hz - 20 Hz   ,WAV D2 FFT frec media,Etiqueta
0.0695130944862783,0.238157281842851,0.172601019137781,0.396387478596682,0.110859786209315,0.560606060606061,0.0799480591734088,0.026894992577425,0.254102892943155,0.7345025562282163,0.0695130944862783,0.560606060606061,0.216628083655355,0.205657761665564,0.0,0.0451626150406372,0.0067704352081515,0.663370518055892,0.149876600320162,0.123159484096782,1.0
0.0392684555587614,0.176968570021401,0.124702582895779,0.369716108606847,0.0551006233255297,0.621212121212121,0.0738369513614682,0.0622280467782651,0.339859805494451,0.1093036936657457,0.0392684555587614,0.621212121212121,0.184373675269536,0.336895822855756,0.0,0.0089983322583113,0.0333215076233319,0.713963949854302,0.0865926585802547,0.0610490603685274,1.0
0.029549539332222,0.0787681789231984,0.182953347481523,0.403384280681616,0.0434689811549967,0.772727272727273,0.103610857997558,0.165260002948029,0.215366741552867,0.0345391612480196,0.029549539332222,0.772727272727273,0.0932515486110156,0.280408289663296,0.0,0.0301251663219871,0.0785390740820779,0.554564421925422,0.0810806909770659,0.0858682950375304,1.0
0.0191621663891583,0.0967170131563843,0.336535090018718,0.261841358639683,0.0399186350631156,0.545454545454545,0.039554680782712,0.264934708095889,0.0971908746523153,0.007420669149663,0.0191621663891583,0.545454545454545,0.0795792745897184,0.252933355691359,0.0,0.0307038518121814,0.2015204029752037,0.634639480011945,0.113273657879738,0.0434732497604953,1.0
0.164183784892258,0.0424818146913329,0.681037667725815,0.189109545652649,0.0594688332033361,0.954545454545455,0.0528831495352634,0.5286208938032,0.104798082044286,0.0805236935279307,0.164183784892258,0.954545454545455,0.0568980855798068,0.205734733059738,0.0,0.176557099251348,0.0534515697523317,0.416894349982168,0.374129826709437,0.151570484764758,1.0
0.0542163852814019,0.0544561400895592,0.21213634314538,0.491306709920234,0.0612995451840397,0.5,0.0949185665204315,0.13839553417616,0.195442949460083,0.0647223683527767,0.0542163852814019,0.5,0.0680217373934481,0.247461035779772,0.0,0.0627295963608482,0.0686381383851004,0.626316314482584,0.084521895909781,0.128033484000448,1.0
0.0356027106263722,0.0903316782231067,0.083770381825306,0.77015295853812,0.0737235869922818,0.696969696969697,0.430344174281022,0.012707673070287,0.438786979971645,0.0043866869994839,0.0356027106263722,0.696969696969697,0.124711816575681,0.0788373509244969,0.0,0.0125967930301537,0.1912488753070376,0.466397664325613,0.0379826726119434,0.103208059399174,1.0
0.0520671001060176,0.0566755271024847,0.185974519212252,0.626087956762816,0.159296843333275,0.696969696969697,0.160276009346194,0.0968720309374988,0.185055809623789,0.0870431420748804,0.0520671001060176,0.696969696969697,0.100004598570853,0.130181861178827,0.0,0.110081801952115,0.0432813258727282,0.427267414704318,0.114130627718456,0.172642818880377,1.0
0.0634168760286326,0.103713623516438,0.111656836423828,0.528709409431985,0.0680709533793544,0.984848484848485,0.218986711710128,0.0752413478613179,0.293575743501411,0.2817670644426491,0.0634168760286326,0.984848484848485,0.11038065871846,0.379742279584626,0.0,0.0270038923589474,0.0197856421333788,0.747888724498433,0.0566101208971817,0.108300895277361,1.0
0.0532319451664101,0.132731546718039,0.0503791816753491,0.599888265446111,0.0560490275884115,0.636363636363636,0.349036356280053,0.01379958420406,0.486165616761877,0.3446075703470778,0.0532319451664101,0.636363636363636,0.127284873327793,0.248134851260992,0.0,0.0045643639267283,0.0195313187954382,0.620979179094709,0.02232946118965,0.0598696660046586,1.0
0.0541788190000548,0.158847873195527,0.301440127331033,0.316253793316969,0.0534064135411244,0.651515151515152,0.0531694661654035,0.0730583117522885,0.284802119989659,0.2545242938558933,0.0541788190000548,0.651515151515152,0.171810366110523,0.404502129830663,0.0,0.021050943442266,0.0203333426840352,0.683799289612156,0.0914551692961934,0.0866430310334177,1.0
0.0434928978868992,0.129421848121415,0.186245512082505,0.39409956129324,0.0498017860811887,0.621212121212121,0.0315364794547658,0.133989918733479,0.127788685070045,0.1483863550102096,0.0434928978868992,0.621212121212121,0.129905812968453,0.274836011225423,0.0,0.0471292849097891,0.0420285339366438,0.619619588505927,0.131830284821257,0.0722788213398292,1.0
0.0381547295315594,0.0506716264512395,0.16187108644268,0.628689682953095,0.0315980818317372,0.666666666666667,0.148507014214301,0.238221834307712,0.159720265425164,0.1042461569597902,0.0381547295315594,0.666666666666667,0.0658114674375141,0.257892720376226,0.0,0.0353920304068205,0.0450937357274241,0.515742162631518,0.05581505630074,0.0757928643885903,1.0
0.107454668972109,0.0871485288540398,0.292696165854713,0.375036448166218,0.161368897631997,0.954545454545455,0.112926006825894,0.135200851703131,0.251901451848245,0.0686895364683571,0.107454668972109,0.954545454545455,0.129915008520492,0.391985184042025,0.0,0.0686353489157554,0.0694570224186916,0.632500917273928,0.107099572208133,0.171091619259993,1.0
0.0534556061614038,0.122843557353815,0.169300381862754,0.539254212798481,0.0904055242286241,0.636363636363636,0.075324964424697,0.0435807080028687,0.305349793002209,0.2326673116497016,0.0534556061614038,0.636363636363636,0.151394699308977,0.173514319822389,0.0,0.0490358209954273,0.0201429570666162,0.663203740867041,0.083907707512415,0.160793681038067,1.0
0.0355798401418858,0.0598498583963606,0.174934825059956,0.494362522831411,0.0424480842091048,0.46969696969697,0.0140288097429521,0.21099179324412,0.0588152074184936,0.1762702237747061,0.0355798401418858,0.46969696969697,0.0609228636795253,0.31652119756223,0.0,0.0688005919005718,0.0295290804436846,0.615251015979506,0.137081374563462,0.0603790064730949,1.0
0.072517521252272,0.0809196034730057,0.131787265925269,0.519232457605572,0.0931517878882476,0.666666666666667,0.0970327160184867,0.0899537587777126,0.221391014129861,0.2303414025711844,0.072517521252272,0.666666666666667,0.112015483497031,0.3671752471056,0.0,0.0525941761523805,0.0302345200668147,0.623963375382582,0.0770006541215072,0.12754710696522,1.0
0.0552979156575897,0.116954373451548,0.11755009059755,0.356806869288858,0.0962097043773192,0.909090909090909,0.312486924570483,0.0276939886144302,0.350963015548298,0.0458510938225183,0.0552979156575897,0.909090909090909,0.10905931012763,0.26395507555083,0.0,0.0192136058434714,0.0701191169235902,0.562684915171051,0.0384602015804516,0.115316947676491,1.0
0.0279130879642067,0.0264454936119557,0.0317335236017887,0.588934093521396,0.0741246293653005,0.666666666666667,0.165801056835284,0.0305865316240105,0.18776230688827,0.2291616460243895,0.0279130879642067,0.666666666666667,0.0337812521185768,0.260084578093479,0.0,0.0215490462666752,0.0288433057386019,0.581524120979018,0.0340869518424347,0.0622342295248628,1.0
0.0664529434820661,0.101278453042365,0.150580549754945,0.385420383046861,0.179078388319704,0.727272727272727,0.135474192667812,0.0329562377441013,0.379543396526441,0.1847701629904384,0.0664529434820661,0.727272727272727,0.161757622344358,0.150172984953857,0.0,0.0227417879595067,0.0239852443689731,0.703942688983237,0.0812340377831561,0.119926476981315,1.0
0.084163140446233,0.126077180078771,0.428029307455375,0.249246646719283,0.0360996439776166,0.757575757575758,0.0846969246548982,0.223426392530179,0.183624193952934,0.0156392307056157,0.084163140446233,0.757575757575758,0.173678286443812,0.121716039550028,0.0,0.088611946960399,0.1042785143221373,0.487671928361894,0.32351495072352,0.147516823301159,1.0
0.0464175215178561,0.122300060203277,0.143226683911211,0.363148366205265,0.076632843948018,0.757575757575758,0.0529086197464964,0.0336278037667809,0.255614431924658,0.0992008920015549,0.0464175215178561,0.757575757575758,0.168627044633404,0.302788236342073,0.0,0.0566073558924102,0.0411149772288795,0.637818759142378,0.160925876588241,0.148605870798957,1.0
0.0485809563563698,0.101524374983413,0.405840176634539,0.274926745949519,0.0533720540467671,0.545454545454545,0.0559802885807357,0.226624130551893,0.130650494313733,0.1749967244010943,0.0485809563563698,0.545454545454545,0.129749475278029,0.269310064629449,0.0,0.104160910855985,0.0356547891390137,0.58124560747826,0.299164352589193,0.125653330883228,1.0
0.0205723527961195,0.0695692161509804,0.0187419715332922,0.487219129379307,0.0606617660625357,0.696969696969697,0.281950962601772,0.0138943010412357,0.715430873558582,0.0442430839854966,0.0205723527961195,0.696969696969697,0.110386023595498,0.0758554018008237,0.0,0.0037109326300835,0.0592802831422325,0.626986183454006,0.0232040323635635,0.0848922123512671,1.0
0.0204857467185963,0.101224136283015,0.0449591001256832,0.640358075149912,0.0353641997856899,0.818181818181818,0.422956323838644,0.0220225810598768,0.512694648951107,0.0178405345545876,0.0204857467185963,0.818181818181818,0.0983487599634495,0.159708166062523,0.0,0.0055027635515843,0.1251990836766859,0.612560007989473,0.0146955578956242,0.0772728286170784,1.0
0.0320790990017718,0.114673711720785,0.0418538230279347,0.51841871119791,0.0496916263625871,0.393939393939394,0.057010093681747,0.0288857180958027,0.514636180391224,0.1605325784371635,0.0320790990017718,0.393939393939394,0.111813011904802,0.163935196626623,0.0,0.0068265228359528,0.0263262010224657,0.924357109851104,0.0177777000574589,0.0849091338934917,1.0
0.106880530859688,0.169414571661875,0.427616441972444,0.230638519574137,0.035685598623948,0.878787878787879,0.0413607068473775,0.145775615360132,0.161176597699561,0.0506577439313665,0.106880530859688,0.878787878787879,0.196244560511851,0.320608780872813,0.0,0.0718579165634792,0.0815844764043526,0.477989110964719,0.244251819302493,0.109805839877945,1.0
0.250009612505836,0.289102256668938,0.160242629657162,0.322947208185326,0.148714251525948,0.363636363636364,0.108490620394634,0.005580691955239,0.563976918041496,0.0483977569785437,0.250009612505836,0.363636363636364,0.424449617578743,0.256659296198011,0.0,0.030115642090176,0.0704174800689133,0.530291502641493,0.198736215787153,0.243936642118813,1.0
0.071716194037971,0.0657842174225172,0.216978467111472,0.45139922996595,0.0840824059648384,0.545454545454545,0.108548123316152,0.0488563792802048,0.310400798797032,0.01596169489861,0.071716194037971,0.545454545454545,0.123493028636774,0.100313763646859,0.0,0.0688004194764347,0.1371441752600834,0.540667536627355,0.0957000636955475,0.233686164338819,1.0
0.0301619266592088,0.074599343573356,0.116430903314648,0.418990055144014,0.0426427205048995,0.636363636363636,0.145952084120116,0.0599541630003373,0.319157616871371,0.0437418220525092,0.0301619266592088,0.636363636363636,0.0823104602879697,0.252894929919821,0.0,0.0128630517957399,0.0630861449115078,0.595413701236536,0.0402466620440615,0.0722519423000225,1.0
0.0364121484982058,0.0920437150887902,0.210864760483259,0.362319162364558,0.0534012226376835,0.848484848484849,0.28718318767448,0.0791094496750513,0.289580806494681,0.1205233043722705,0.0364121484982058,0.848484848484849,0.136124789842372,0.31440390507721,0.0,0.031008470578888,0.0386287029902662,0.784378967211635,0.0892368331278645,0.118567167317262,1.0
0.131925036115357,0.165593450301274,0.153977136225559,0.313484912012591,0.242593442946909,0.757575757575758,0.183548829852959,0.082279665328196,0.410839612251849,0.13789482773433,0.131925036115357,0.757575757575758,0.155435385674216,0.232482062589046,0.0,0.0194253489108606,0.0256672813680225,0.57614176134242,0.0784349178436368,0.119452979054263,1.0
0.0678182818462988,0.126152340258035,0.258759328913944,0.48914834644331,0.105880835938032,0.878787878787879,0.117705979856189,0.115409461407168,0.203091983231936,0.0065123831748,0.0678182818462988,0.878787878787879,0.124026652900499,0.367352836654393,0.0,0.125363866320582,0.2167532311548749,0.729600416208171,0.157713502161263,0.201652886855735,1.0
0.0696880607283914,0.131506255402811,0.193067272073014,0.330078889993409,0.174944653088068,0.696969696969697,0.0394414473297565,0.0443284860714312,0.202239087223552,0.2474549305697236,0.0696880607283914,0.696969696969697,0.149081942337072,0.52396845725645,0.0,0.067843193056518,0.029429750117979,0.659369688646378,0.21068579072844,0.132841555294209,1.0
0.0392536680429618,0.162240335855801,0.146854246579529,0.386106627479782,0.0971105450554185,0.651515151515152,0.0946727461979137,0.0381456205035491,0.265440934164657,0.3192935224655674,0.0392536680429618,0.651515151515152,0.18703559026639,0.344677499229999,0.0,0.0222356171285266,0.0185221629758177,0.738813020390337,0.0855652394243892,0.0859982060228316,1.0
0.0260460639993748,0.0731774286550321,0.0714840619825578,0.471778633020202,0.116137543956511,0.939393939393939,0.216492912452393,0.0242003074204794,0.315370137249782,0.1349845874080285,0.0260460639993748,0.939393939393939,0.118674368931847,0.189413489796337,0.0,0.0273536854919726,0.0220564452209939,0.711519353848081,0.07090559569694,0.117094335119909,1.0
0.0663274266610762,0.0604627519975947,0.165966118485839,0.417806035346172,0.194642765746134,0.878787878787879,0.0749412164293228,0.183792093097007,0.192313454208839,0.0562794053112353,0.0663274266610762,0.878787878787879,0.0864547262263917,0.315702932824664,0.0,0.0498213933476244,0.0665402420797189,0.671231150795703,0.0786983508657983,0.110768073303719,1.0
0.126798612523984,0.197585822112626,0.126214649693131,0.339604711440511,0.08356937008554,0.742424242424242,0.104838235159321,0.0041481854344254,0.348715604250607,0.187932356222253,0.126798612523984,0.742424242424242,0.248600632611914,0.232918419067426,0.0,0.021050560340541,0.0292906772965658,0.691781899886096,0.167257563796117,0.104769894431478,1.0
0.0326840323279988,0.152986659829357,0.0802065700466677,0.386671953589485,0.0422601261452298,0.787878787878788,0.327092961139715,0.0800937186632556,0.475909608097426,0.1472514611250314,0.0326840323279988,0.787878787878788,0.1779154122887,0.243908078096643,0.0,0.0142819692873409,0.0205537796085373,0.563452957947699,0.0548727163747393,0.12318199689582,1.0
0.0213921748326122,0.0762231575575312,0.0346152942024274,0.679634033010283,0.214278929502508,0.96969696969697,0.767804639844691,0.0036131589973672,0.575521217081244,0.1408552386860833,0.0213921748326122,0.96969696969697,0.0853119427439788,0.0961376573424347,0.0,0.0,0.0316542581335079,0.348807499649242,0.0030635465890697,0.0231455295115888,1.0
0.026864967683233,0.131920770321336,0.0435359372456438,0.390270697216375,0.115714237046549,1.0,0.0740813354261135,0.0125308785728639,0.370918868601775,0.0192442965619174,0.026864967683233,1.0,0.124095913278351,0.184758285107022,0.0,0.0121863937488965,0.1156591951339447,0.82377972687719,0.051615301984009,0.081213675766824,1.0
0.0657766982301401,0.0531366731596582,0.133017691839937,0.488828068514095,0.13073022301841,0.560606060606061,0.167741846211277,0.0510364556263646,0.241184702211215,0.0230453918669277,0.0657766982301401,0.560606060606061,0.105856859765582,0.212855992004433,0.0,0.0828246667133667,0.1246432695957858,0.439064947399315,0.136146959454861,0.174743683423459,1.0
0.0510330685720742,0.186069415365311,0.156021125208497,0.484128972225479,0.114734642755664,0.787878787878788,0.0757167516706809,0.0318984688815867,0.288619128786875,0.0437300746380804,0.0510330685720742,0.787878787878788,0.213234899317293,0.197626930856035,0.0,0.0477031464812921,0.0507732971141623,0.681949385239563,0.11408584771978,0.149930062168521,1.0
0.0173436691317495,0.120489567592333,0.0355975905521869,0.40302222118371,0.0299633087852672,0.96969696969697,0.548265500834291,0.03026889821141,0.477320500672748,0.0085809519044912,0.0173436691317495,0.96969696969697,0.0950342649121452,0.104430965852424,0.0,0.0060039694005251,0.1724076200847015,0.33558397446528,0.0338761086793559,0.0697234175696144,1.0
0.0270204276928905,0.177660737460963,0.110620032905247,0.256722404712067,0.0844066662462099,0.545454545454545,0.110093827899157,0.0125490928888502,0.386419435950385,0.0891229129786908,0.0270204276928905,0.545454545454545,0.238890407470429,0.172102976890674,0.0,0.0147693318806711,0.0350829621829428,0.859656123747338,0.0998491407352276,0.0936226520127316,1.0
0.0306580599754914,0.206742988569136,0.119145839594272,0.483016068066005,0.0438081122023489,0.696969696969697,0.301171182681869,0.0310315760584149,0.602103409640413,0.0062975215364121,0.0306580599754914,0.696969696969697,0.191914979477244,0.0848563611438105,0.0,0.0067095928427012,0.1434126843342332,0.499864558869203,0.0342598683315113,0.115241983167521,1.0
0.0195094483370991,0.185541241477417,0.0374359236128685,0.674557991794746,0.0420904991665711,0.787878787878788,0.118121528044536,0.0247875398676731,0.578902562093641,0.1410889991029495,0.0195094483370991,0.787878787878788,0.132968530788746,0.262478404665357,0.0,0.0032210040889976,0.0320978473764705,0.846380854286882,0.0151423662625773,0.0588744772780218,1.0
0.0445663949994864,0.165150101172333,0.110797498340045,0.408050967739708,0.0771768675934969,0.212121212121212,0.160306144861116,0.0194219023864462,0.448160829555687,0.010846303690967,0.0445663949994864,0.212121212121212,0.205912100798303,0.169721970673695,0.0,0.0483114516224926,0.1422183836300111,0.642784950050631,0.0897901374020382,0.219690476141363,1.0
0.78706774155172,0.105871081524966,0.50614933589337,0.0495626724241086,0.587037237602354,0.575757575757576,0.0336523151290331,0.673829337638832,0.377544975137897,0.4423997282386963,0.78706774155172,0.575757575757576,0.145506643634081,0.230708821443159,0.0,0.543004363924655,0.0108221528984704,0.049626015173678,0.778174163327041,0.661089639563764,0.0
0.0271702132507786,0.063159840075846,0.179189084696029,0.363850475002768,0.0479068517992384,0.606060606060606,0.0967868862409141,0.220853537995247,0.180007743999737,0.0002947984752449,0.0271702132507786,0.606060606060606,0.0641359419497999,0.203073149416135,0.0,0.0237848231450476,0.6449475114779242,0.616651812629887,0.0676214791758944,0.063362952036064,1.0
0.0461647262210181,0.0556910541534118,0.304820353606958,0.426999066040598,0.0211142635337389,0.787878787878788,0.164105674409191,0.279172135028218,0.172659260625973,0.0,0.0461647262210181,0.787878787878788,0.0773850401684967,0.205853782549108,0.0,0.0782076487224757,1.0,0.556037112127412,0.0814592363194537,0.135394866225434,1.0
0.0927404281549114,0.147023717151571,0.525879587457365,0.14878888091659,0.046756952862147,0.787878787878788,0.0424259546271718,0.18788529691128,0.225579052324815,0.2215871486307268,0.0927404281549114,0.787878787878788,0.211992348546796,0.163864736840971,0.0,0.143778563497713,0.0178105566287754,0.496402640390027,0.301627647217565,0.244011367914407,0.0
0.0128942999967284,0.0859265902395727,0.145796235171906,0.375368587967901,0.01420510516657,0.696969696969697,0.13684910059151,0.134711558545379,0.292454072219154,0.1867878668019658,0.0128942999967284,0.696969696969697,0.109607053404323,0.182490884946567,0.0,0.0085025985989601,0.0266480141207702,0.680110114258809,0.0556569850735093,0.0483363482739054,1.0
0.0482996251513966,0.154597394440998,0.165804043162933,0.379702829447699,0.0399778629096119,0.727272727272727,0.100404029259647,0.194981431001016,0.306126586821716,0.0377607176337349,0.0482996251513966,0.727272727272727,0.131882663576364,0.23817833459698,0.0,0.0123885362182872,0.0645165712100358,0.590885252911933,0.0286123021012165,0.0698199381470666,1.0
0.347386752816545,0.313372836701962,0.409167976354244,0.0717838058561855,0.128722759634061,0.727272727272727,0.159530894489968,0.110014861659464,0.485180384195666,0.0825294821210962,0.347386752816545,0.727272727272727,0.53976503375564,0.289623195488253,0.0,0.198394686957949,0.0304717824201424,0.311622697301226,0.659066917041355,0.459856737992936,0.0
0.39022954210373,0.148192124047515,0.607010763870137,0.107388897638104,0.134158568921326,1.0,0.0555219176710572,0.214384820805881,0.257160796208961,0.1038729601547222,0.39022954210373,1.0,0.252292465091669,0.236430949349626,0.0,0.265790180964749,0.0399461636575022,0.388176185044474,0.71011134694039,0.313863337686615,0.0
0.0092957644016716,0.0968569936122697,0.275240749442295,0.272158276705629,0.0072707240010311,0.787878787878788,0.107216138932976,0.256385348224569,0.234917250728082,0.1590938135111533,0.0092957644016716,0.787878787878788,0.102575891941835,0.204375513729471,0.0,0.0113202538433543,0.0248929151054299,0.706638634492004,0.0933602930766607,0.0503756674449527,1.0
0.0298621308097127,0.0915172352033823,0.0813894767920394,0.40385865660466,0.192648660144161,0.227272727272727,0.394267693615672,0.0041931509038732,0.320652774573042,0.1758702432470144,0.0298621308097127,0.227272727272727,0.118917733753147,0.183292398636324,0.0,0.0134873698077239,0.0316443516311769,0.522636482237895,0.0929361972496354,0.0647953620736114,1.0
0.087049363888854,0.0949548592102377,0.606402637020603,0.165788179387286,0.0085183687155423,0.454545454545455,0.0338467517553753,0.468297794021259,0.140792982750674,0.0837759663644089,0.087049363888854,0.454545454545455,0.154216501829417,0.312350815343084,0.0,0.090123156592708,0.0512526862545039,0.410356055120162,0.292910013085706,0.111765319280201,1.0
0.440472764016277,0.323341635196275,0.365832634393238,0.17825349377644,0.0951641512730699,0.939393939393939,0.0253246928644476,0.0755691848903261,0.567161533945303,0.1439803941359225,0.440472764016277,0.939393939393939,0.548639068926812,0.247628336507547,0.0,0.168869157851118,0.0235793974954797,0.494809375232475,0.40040220095702,0.491730725871587,0.0
0.0570461975195338,0.124962672978078,0.336700719527156,0.400942434172351,0.0838934976961367,0.651515151515152,0.169446969504545,0.0744476141705578,0.206614193729018,0.2407471469388675,0.0570461975195338,0.651515151515152,0.140320636704236,0.291347665836678,0.0,0.103705750921686,0.0195196978461572,0.504822589185952,0.154594631899126,0.182045095264002,1.0
0.78706774155172,0.115759926055233,0.489770425794254,0.0468555591288525,0.55809773896976,0.666666666666667,0.0386641165285072,0.671563411485282,0.425701465508302,0.039173782096746,0.78706774155172,0.666666666666667,0.16234121256827,0.18904787396463,0.0,0.546332511451864,0.0667191181848554,0.0512003043992013,0.812795460137215,0.731336310310773,1.0
0.0248363616967597,0.100639502251559,0.19626034423934,0.384824501834741,0.0154184556641599,0.924242424242424,0.0888876219755534,0.133550505607576,0.299584872012348,0.001398622582258,0.0248363616967597,0.924242424242424,0.137060154927886,0.206983141327139,0.0,0.010162054151911,0.2762743547227709,0.657214968388486,0.0831445919409025,0.0598948544095795,1.0
0.0303118110238124,0.0723663953183909,0.105202637479397,0.533353448162542,0.0066983432293786,0.636363636363636,0.133083847905266,0.188260562331749,0.253085030874075,0.0595174315754722,0.0303118110238124,0.636363636363636,0.0579464079614047,0.0595691349837096,0.0,0.0224762233989028,0.0434866223289636,0.597725861241692,0.0313534841480932,0.0834101249179159,1.0
0.0591747560046537,0.0943188962772718,0.570225069407535,0.166683946483862,0.0346118068012861,0.606060606060606,0.0367969257440476,0.337447083008116,0.168513463885786,0.009758314278,0.0591747560046537,0.606060606060606,0.13216810378401,0.256646374964127,0.0,0.0874161032456799,0.1546871301210682,0.502052850211646,0.254047621358205,0.141739928914728,1.0
0.0172167324671195,0.0720760714981405,0.221049266226223,0.700604529219428,0.0447797427602636,0.696969696969697,0.209070717128679,0.040075412700622,0.279030184648851,0.1437531984144126,0.0172167324671195,0.696969696969697,0.0631341830295901,0.230349843221247,0.0,0.0215078329188269,0.033079786945788,0.758049250476076,0.0178865457093882,0.0873214330313207,1.0
0.0484549954056513,0.252210580286764,0.0595538369515349,0.549421706633706,0.110392341699856,0.787878787878788,0.760405535392919,0.0,0.813343982536761,0.0248411049621344,0.0484549954056513,0.787878787878788,0.334628349356778,0.232968539529066,0.0,0.0025578303582389,0.081502064900259,0.495851480422815,0.022868902700544,0.074660465951951,1.0
0.124255737849501,0.260825401992816,0.187137767528385,0.179954549126277,0.142156651344791,0.848484848484849,0.307870307750743,0.0140103700360502,0.317420515904772,0.032983602306521,0.124255737849501,0.848484848484849,0.35904952190111,0.210123148016845,0.0,0.0638470913555136,0.0622667003102448,0.491580594353546,0.449371299816979,0.166630407975033,1.0
0.0371639859154747,0.137235485542222,0.295656908320841,0.761940383029496,0.0233319866879782,0.424242424242424,0.0411484699393847,0.196531291496038,0.272338455128815,0.1483339074853026,0.0371639859154747,0.424242424242424,0.12528489035796,0.231239029764427,0.0,0.0252241266286674,0.0284341662674729,0.649903126225493,0.0539446490723358,0.0950969237975091,1.0
0.0530224112473445,0.0362589818269394,0.46320135629782,0.290863899491822,0.0671937053997485,1.0,0.199890592508186,0.202083701733516,0.137230766970811,0.0848768919636197,0.0530224112473445,1.0,0.0689167784072093,0.129944565885585,0.0,0.248383998316464,0.0324558041682463,0.413934940262207,0.260947292385858,0.226679596107464,1.0
0.0059680941741833,0.0720489672801984,0.362397665334061,0.439227240968355,0.0,1.0,0.116159494415913,0.27640856689231,0.229820997535307,0.0815538149429861,0.0059680941741833,1.0,0.0977388714481226,0.138379777094966,0.0,0.0141060847491864,0.0405033312001977,0.531700850285143,0.0418881907758382,0.0582489957912767,1.0
0.0506793088425062,0.175281992568037,0.25833316246629,0.264331501720393,0.196846761808573,1.0,0.195294740143668,0.0930311991990838,0.202540583756327,0.0549739251927239,0.0506793088425062,1.0,0.159755460449469,0.13015743823275,0.0,0.0398663937210862,0.0483190150754046,0.66447602731068,0.102253335616955,0.0992251563886983,1.0
0.0193622686060992,0.205247481042599,0.207209479732002,0.236907898186772,0.0131508447733899,0.757575757575758,0.09072277263403,0.171325463928186,0.3665369309046,0.0269084016958891,0.0193622686060992,0.757575757575758,0.186099085652406,0.184137680606046,0.0,0.0088586021290093,0.0732856207506693,0.658214475205163,0.080728138811963,0.0665412470884286,1.0
0.0541090045877783,0.0649873627257497,0.0694473088559152,0.558385204783269,0.102105999019767,0.757575757575758,0.309114300997917,0.0275285153443384,0.283563020682424,0.1951973401775628,0.0541090045877783,0.757575757575758,0.0824070476295024,0.33708348330336,0.0,0.0354886163156169,0.0240499834865156,0.660645144417252,0.057355621610567,0.126035184802252,1.0
0.0283688184537411,0.0499898238772219,0.435802768433531,0.360962264332872,0.0385938155133976,0.803030303030303,0.0117989214611865,0.251294737585693,0.0755602164129677,0.0043669087169055,0.0283688184537411,0.803030303030303,0.0609860858475161,0.196927552440639,0.0,0.0350774022898023,0.2550273622408349,0.721963795251594,0.110038930760705,0.0417352858959462,1.0
0.0320348468964165,0.0923754770820706,0.115842855732181,0.461492884231575,0.0935043818673374,1.0,0.113223122684554,0.0263971556841383,0.188901099275747,0.2345811725431097,0.0320348468964165,1.0,0.147594407751747,0.327057280332712,0.0,0.0528732452291279,0.0240476352339652,0.579808060001201,0.182870088954795,0.106248544087688,1.0
0.0492381562235163,0.0961602117401666,0.438792233292562,0.411444208135618,0.132805639483625,0.848484848484849,0.112394121422423,0.0607544187237857,0.143592931756296,0.0097909934942573,0.0492381562235163,0.848484848484849,0.147374808679315,0.200327223260463,0.0,0.109350613932652,0.1602315496721861,0.554960336343358,0.205143768378249,0.133554497308404,1.0
0.247969427288909,0.246821672295205,0.318982179230064,0.171451542778648,0.0794784604527211,0.787878787878788,0.0356399059532094,0.0463450346646051,0.375976318392166,0.3594140284412426,0.247969427288909,0.787878787878788,0.394411042887157,0.158920605272726,0.0,0.103466916415602,0.009930699819454,0.52931234703982,0.391357733421081,0.279437969668415,0.0
0.167845732707449,0.0743210207944181,0.636322462998076,0.240262685108675,0.10900320301665,1.0,0.124738715524606,0.379084700369914,0.137343413613331,0.0285188713698002,0.167845732707449,1.0,0.105712975860351,0.145815672652179,0.0,0.214680844346713,0.1096008863245618,0.389310198558129,0.23040341258277,0.210245282253349,1.0
0.278274726747842,0.310928622832387,0.229146949195578,0.0842701114322274,0.194038334586408,0.727272727272727,0.0900901532368368,0.0099554973400603,0.451289361020421,0.1729538651596916,0.278274726747842,0.727272727272727,0.480032253801699,0.235294640602213,0.0,0.101744320390141,0.0300496800136206,0.489004360041624,0.466254655168352,0.297870623317674,1.0
0.0887406369942482,0.339893767306365,0.141735838564489,0.295292939186127,0.151219286893952,0.757575757575758,0.144974594259901,0.0096773528587876,0.416791564651194,0.0403760090189274,0.0887406369942482,0.757575757575758,0.314964623529221,0.288227866377993,0.0,0.0336573136500753,0.0833205076453597,0.562225323378367,0.151491775955909,0.158360907977943,1.0
0.233797454718167,0.0789379013533441,0.0522094332787859,0.365170460148673,0.370086776851884,0.924242424242424,0.0258922615536817,0.0153454886071899,0.349655104006712,0.2688904563056242,0.233797454718167,0.924242424242424,0.0976479870414958,0.333101253804579,0.0,0.0455921060567344,0.0159350901442241,0.655410311865554,0.10760839880599,0.1700554306308,1.0
