WAV D5 the difference between the maximum and minimum values,Kurtosis frecuencia,perimeter,WAV D2 FFT frec media,percentage of energy D4,TIEMPO CRUCES POR CERO,WAV D2 the difference between the maximum and minimum values,perimeter,Entropia frecuencia,percentage of energy D4,FFT ENERGIA,form,WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D3 FFT VMAX,entropy,MSE tiempo,Max. Frecuencia,WAV D5 the difference between the maximum and minimum values,WAV D4 the difference between the maximum and minimum values,Desviacion estandar frecuencia,Etiqueta
0.1270012984277789,0.0052256750290583,0.8385093167701863,0.201652886855735,0.729600416208171,0.397665935488678,0.0678182818462988,0.8385093167701863,0.0,0.729600416208171,0.0722187252871253,0.0133485255631941,0.0894651940229816,0.126152340258035,0.0123443464100175,0.882162557437181,0.348623853211009,0.1270012984277789,0.403556390825933,0.0690123460490121,1.0
0.2808386538307536,0.0061546424672808,0.8990683229813664,0.132841555294209,0.659369688646378,0.269375052393327,0.0696880607283914,0.8990683229813664,0.0,0.659369688646378,0.1660480193890877,0.0078243967999891,0.0853522152170914,0.131506255402811,0.2314614048155718,0.835028863879706,0.142201834862385,0.2808386538307536,0.552467408097188,0.0751902516174132,1.0
0.168387615613566,0.0070650138358001,0.9161490683229812,0.0859982060228316,0.738813020390337,0.178335409107058,0.0392536680429618,0.9161490683229812,0.0,0.738813020390337,0.2496864630851139,0.0063883006375642,0.119481556248488,0.162240335855801,0.3435251924676993,0.876980409437444,0.123853211009174,0.168387615613566,0.506365569442406,0.0808070865906458,1.0
0.2338308316410186,0.0259665992712017,0.8680124223602483,0.117094335119909,0.711519353848081,0.119352675372297,0.0260460639993748,0.8680124223602483,0.0,0.711519353848081,0.1519891541355922,0.0105686981650924,0.0351301021756948,0.0731774286550321,0.3056878071603275,0.880456330959984,0.036697247706422,0.2338308316410186,0.382823801097172,0.15813693901254,1.0
0.1618655752559085,0.0098333275339412,0.8664596273291927,0.110768073303719,0.671231150795703,0.525002095733087,0.0663274266610762,0.8664596273291927,0.0,0.671231150795703,0.0658311200845628,0.0107106634655217,0.18866837765546,0.0604627519975947,0.0852664266331183,0.846035750803629,0.26605504587156,0.1618655752559085,0.350238157569651,0.0959594400352905,1.0
0.3467520216405139,0.0206585293548056,0.8695652173913043,0.104769894431478,0.691781899886096,0.114260342686476,0.126798612523984,0.8695652173913043,0.0,0.691781899886096,0.3832457100127421,0.0104271993911614,0.424188659978991,0.197585822112626,0.2300320805799994,0.647618199303092,0.105504587155963,0.3467520216405139,0.501205101311044,0.140668001215164,1.0
0.3583415325625755,0.0479022702341066,0.9270186335403726,0.12318199689582,0.563452957947699,0.274745368429877,0.0326840323279988,0.9270186335403726,0.0,0.563452957947699,0.3079921563680302,0.0054999009754099,0.0874481820809022,0.152986659829357,0.3275978906651524,0.911656698393054,0.0779816513761468,0.3583415325625755,0.450982602719831,0.21605963165071,1.0
0.7391031762183048,0.0975005400043562,0.9091614906832298,0.0231455295115888,0.348807499649242,0.107217704753123,0.0213921748326122,0.9091614906832298,0.0,0.348807499649242,0.8816755063835722,0.0068394645485604,0.311869918678849,0.0762231575575312,0.2089947006467792,0.612264576050518,0.018348623853211,0.7391031762183048,0.451706298794169,0.309773845754224,1.0
0.3224351937662087,0.0663720226756145,0.8478260869565216,0.081213675766824,0.82377972687719,0.140487467516137,0.026864967683233,0.8478260869565216,0.0,0.82377972687719,0.4233407652720189,0.0124514929126403,0.0632724296395903,0.131920770321336,0.033676107318127,0.729142816586143,0.036697247706422,0.3224351937662087,0.505855304517039,0.254957346103263,1.0
0.2941919842432646,0.0220212286912555,0.8059006211180124,0.174743683423459,0.439064947399315,0.256193367576342,0.0657766982301401,0.8059006211180124,0.0,0.439064947399315,0.215777930112056,0.0166374856506971,0.0437331319773847,0.0531366731596582,0.0336389702882371,0.921300276761374,0.174311926605505,0.2941919842432646,0.305222189505808,0.145348226379547,1.0
0.1890946901890673,0.0107091479649293,0.8509316770186335,0.149930062168521,0.681949385239563,0.230342023639869,0.0510330685720742,0.8509316770186335,0.0,0.681949385239563,0.2841932832292908,0.0121564915224261,0.0564523349299084,0.186069415365311,0.1062327678931056,0.756210659091523,0.114678899082569,0.1890946901890673,0.41273080936375,0.100294212612056,1.0
0.5578622969503428,0.0461814718575149,0.8245341614906833,0.0697234175696144,0.33558397446528,0.129746835443038,0.0173436691317495,0.8245341614906833,0.0,0.33558397446528,0.309582004152478,0.0147288968773439,0.0879831004704761,0.120489567592333,0.0187428369734175,0.88075858570306,0.0412844036697248,0.5578622969503428,0.301125720794866,0.212078689269088,1.0
0.124245159222952,0.0063782656363063,0.8540372670807453,0.0936226520127316,0.859656123747338,0.122339502978832,0.0270204276928905,0.8540372670807453,0.0,0.859656123747338,0.214941658611311,0.011863461388843,0.0799628202821374,0.177660737460963,0.1707763103439672,0.855559712854172,0.0825688073394496,0.124245159222952,0.461050016704411,0.0766064068474672,1.0
0.4528034100492509,0.0198502311962205,0.8462732919254659,0.115241983167521,0.499864558869203,0.184276198275695,0.0306580599754914,0.8462732919254659,0.0,0.499864558869203,0.4652725226676104,0.012599739055472,0.0842401173979006,0.206742988569136,0.0239250108259424,0.889449671877293,0.0779816513761468,0.4528034100492509,0.430865134003895,0.137818728903228,1.0
0.3852723145802341,0.153718024094624,0.8726708074534162,0.0588744772780218,0.846380854286882,0.245506981119773,0.0195094483370991,0.8726708074534162,0.0,0.846380854286882,0.4340679921342254,0.0101455922543888,0.127407488955567,0.185541241477417,0.2086566404775025,0.655438040784401,0.036697247706422,0.3852723145802341,0.823573838455596,0.389876846871204,1.0
0.3317625762201892,0.0254600622218308,0.8369565217391305,0.219690476141363,0.642784950050631,0.151228099589236,0.0445663949994864,0.8369565217391305,0.0,0.642784950050631,0.2774986689104203,0.013499812025368,0.0222661700191779,0.165150101172333,0.0340614056768575,0.856278939515385,0.073394495412844,0.3317625762201892,0.420354408051966,0.156552165108438,1.0
0.040519871172734,0.0043201692376811,0.6475155279503105,0.661089639563764,0.049626015173678,0.71625044137409,0.78706774155172,0.6475155279503105,0.0,0.049626015173678,0.2065501183390522,0.0368325551187492,0.474918798425269,0.105871081524966,0.5909130290250372,0.32058942687334,0.58256880733945,0.040519871172734,0.126042033763778,0.0624367843883518,0.0
0.1889394050017299,0.0086693811966937,0.7484472049689441,0.063362952036064,0.616651812629887,0.581404184157977,0.0271702132507786,0.7484472049689441,0.0,0.616651812629887,0.0588105170613446,0.0230657468384806,0.129851798156939,0.063159840075846,0.0013425232157118,0.868559358142862,0.385321100917431,0.1889394050017299,0.275545040690135,0.0898881839989753,1.0
0.1333071374067186,0.004928703257553,0.7391304347826086,0.135394866225434,0.556037112127412,0.522468408167126,0.0461647262210181,0.7391304347826086,0.0,0.556037112127412,0.0547564063391166,0.0241936107353907,0.0711766310997329,0.0556910541534118,0.0,0.9710882165912,0.610091743119266,0.1333071374067186,0.258748847599315,0.0669233789313217,1.0
0.0769924074046644,0.0009493289469538,0.8944099378881988,0.244011367914407,0.496402640390027,0.51433075806046,0.0927404281549114,0.8944099378881988,0.0,0.496402640390027,0.0862614670972119,0.008224838179125,0.117466344013342,0.147023717151571,0.3434951540797987,0.931802328547499,0.541284403669725,0.0769924074046644,0.233701241897395,0.0275059596127768,0.0
0.2900131211810223,0.0116213671078009,0.8959627329192545,0.0483363482739054,0.680110114258809,0.62281678224066,0.0128942999967284,0.8959627329192545,0.0,0.680110114258809,0.2901009723167973,0.0080909309951085,0.0838397693854043,0.0859265902395727,0.2265692445424988,0.74764279011812,0.0963302752293578,0.2900131211810223,0.408928884936014,0.104624747043916,1.0
0.2977362246017352,0.0210896196590004,0.858695652173913,0.0698199381470666,0.590885252911933,0.657827912370414,0.0482996251513966,0.858695652173913,0.0,0.590885252911933,0.1445097791935675,0.0114275692888166,0.290621359482863,0.154597394440998,0.070287139465373,0.817195773844463,0.600917431192661,0.2977362246017352,0.401564303207279,0.142164839350672,1.0
0.118156080664374,0.0086262553107958,0.6149068322981367,0.459856737992936,0.311622697301226,0.560112851613425,0.347386752816545,0.6149068322981367,0.0,0.311622697301226,0.3185086050781924,0.0421406119389409,0.258601075426848,0.313372836701962,0.168888588620279,0.712250738859672,0.339449541284404,0.118156080664374,0.402935897856534,0.0896556441365542,0.0
0.0915222953035534,0.0018977537288223,0.5900621118012422,0.313863337686615,0.388176185044474,0.814589994770647,0.39022954210373,0.5900621118012422,0.0,0.388176185044474,0.2378580944179462,0.0465339663205007,0.388655196949586,0.148192124047515,0.1204336283140959,0.704945517204285,0.811926605504587,0.0915222953035534,0.307481382121944,0.0402423206973684,0.0
0.1035419602469752,0.001172033549956,0.9301242236024844,0.0503756674449527,0.706638634492004,0.638979156085269,0.0092957644016716,0.9301242236024844,0.0,0.706638634492004,0.0923776045681467,0.0052496000473817,0.0736921718828638,0.0968569936122697,0.2422827103266072,0.906216034249603,1.0,0.1035419602469752,0.33295477105446,0.0309210554205334,1.0
0.3976445343889901,0.0796262295707644,0.90527950310559,0.0647953620736114,0.522636482237895,0.0616552811682961,0.0298621308097127,0.90527950310559,0.0,0.522636482237895,0.3352704986568616,0.0072963923497937,0.0613860362142707,0.0915172352033823,0.1807972986139096,0.861503573057491,0.0321100917431193,0.3976445343889901,0.429540358844063,0.279597593009138,1.0
0.0549554869336656,0.0003080962955635,0.7515527950310559,0.111765319280201,0.410356055120162,1.0,0.087049363888854,0.7515527950310559,0.0,0.410356055120162,0.0993993947736624,0.022695439211788,0.233003726973955,0.0949548592102377,0.0973789055174416,0.897928321023223,0.981651376146789,0.0549554869336656,0.218537479281081,0.0143571184143896,1.0
0.1332062743080597,0.0156013944438666,0.610248447204969,0.491730725871587,0.494809375232475,0.523314282121601,0.440472764016277,0.610248447204969,0.0,0.494809375232475,0.4186695075800375,0.0429401164583233,0.371731577397692,0.323341635196275,0.2380146874666479,0.674047471455527,0.293577981651376,0.1332062743080597,0.527785253036953,0.121781472376625,0.0
0.2306124519335808,0.0022715939783325,0.922360248447205,0.182045095264002,0.504822589185952,0.343583055807467,0.0570461975195338,0.922360248447205,0.0,0.504822589185952,0.1713449959387857,0.0058782736917945,0.0286074645449796,0.124962672978078,0.3271353506558637,0.885393196430613,0.362385321100917,0.2306124519335808,0.326996684227118,0.0443423031486606,1.0
0.0333042555978345,0.0055144240937035,0.5419254658385093,0.731336310310773,0.0512003043992013,0.648161343504625,0.78706774155172,0.5419254658385093,0.0,0.0512003043992013,0.2538977030521173,0.0560522740957023,0.444212764533824,0.115759926055233,0.0679182279364825,0.350224102978343,0.58256880733945,0.0333042555978345,0.122818374691985,0.0709874175222456,1.0
0.3058696494894484,0.0171753294307671,0.7826086956521738,0.0598948544095795,0.657214968388486,0.528898697136351,0.0248363616967597,0.7826086956521738,0.0,0.657214968388486,0.3012356261148102,0.0191397871609169,0.120574920324974,0.100639502251559,0.0061275713885122,0.789834441013886,0.325688073394495,0.3058696494894484,0.414441370530739,0.127950423357553,1.0
0.2919360376480743,0.0245099536465198,0.8944099378881988,0.0834101249179159,0.597725861241692,0.451965797636013,0.0303118110238124,0.8944099378881988,0.0,0.597725861241692,0.1047553286556431,0.008224838179125,0.110089316381296,0.0723663953183909,0.1398580946448714,0.908618299380059,0.100917431192661,0.2919360376480743,0.226514485289062,0.153536522408167,1.0
0.1305383969360292,0.0006598175672569,0.6847826086956521,0.141739928914728,0.502052850211646,0.710321542097047,0.0591747560046537,0.6847826086956521,0.0,0.502052850211646,0.0525148331840353,0.031323762730786,0.0972963415529358,0.0943188962772718,0.0199309571204873,0.926406729788353,0.743119266055046,0.1305383969360292,0.254988861984518,0.022405085729494,1.0
0.2433464040789953,0.0013592166574016,0.8540372670807453,0.0873214330313207,0.758049250476076,0.307563966431013,0.0172167324671195,0.8540372670807453,0.0,0.758049250476076,0.1235278601440163,0.011863461388843,0.0271658533785992,0.0720760714981405,0.1792506938279431,0.731960685463034,0.128440366972477,0.2433464040789953,0.407651368176068,0.0335495923125295,1.0
0.5514838675149892,0.611494985756485,0.796583850931677,0.074660465951951,0.495851480422815,0.0149331822478399,0.0484549954056513,0.796583850931677,0.0,0.495851480422815,0.7968130415881598,0.0176223660487858,0.219216644971877,0.252210580286764,0.0538487543648074,0.810285389086044,0.0504587155963303,0.5514838675149892,0.681656992624311,0.781193506142549,1.0
0.1287245549898112,0.0056589817770381,0.7468944099378882,0.166630407975033,0.491580594353546,0.143416730808801,0.124255737849501,0.7468944099378882,0.0,0.491580594353546,0.1536703850267886,0.0232519494692599,0.230170040760193,0.260825401992816,0.0757482849896175,0.820197478772078,0.201834862385321,0.1287245549898112,0.351722005330301,0.0719568224162431,1.0
0.178146056670982,0.005010959209532,0.9145962732919256,0.0950969237975091,0.649903126225493,0.562274991900275,0.0371639859154747,0.9145962732919256,0.0,0.649903126225493,0.118562695334877,0.0065168072623459,0.0943812268191374,0.137235485542222,0.2137005771807984,0.858989812618179,0.63302752293578,0.178146056670982,0.382470314394501,0.0675081287004972,1.0
0.1110585522552137,0.0003851156313481,0.9767080745341614,0.226679596107464,0.413934940262207,0.519766037597452,0.0530224112473445,0.9767080745341614,0.0,0.413934940262207,0.0366621162254991,0.0016723937367371,0.0097553485379119,0.0362589818269394,0.1749465499596786,0.978045650582959,0.527522935779817,0.1110585522552137,0.141837796816298,0.0163979460466927,1.0
0.1803311123269294,0.0010194375262509,0.8866459627329192,0.0582489957912767,0.531700850285143,0.594019318602809,0.0059680941741833,0.8866459627329192,0.0,0.531700850285143,0.0890190644025885,0.0089008576076512,0.051388779342878,0.0720489672801984,0.140072964622291,0.953120221807214,0.958715596330275,0.1803311123269294,0.23694102194535,0.0286200777433482,1.0
0.0932869787334906,0.0015792756185072,0.7391304347826086,0.0992251563886983,0.66447602731068,0.269721524395685,0.0506793088425062,0.7391304347826086,0.0,0.66447602731068,0.0718865526667189,0.0241936107353907,0.198538297127921,0.175281992568037,0.1008760175283211,0.91580938586627,0.155963302752294,0.0932869787334906,0.237083572300152,0.0364197648411253,1.0
0.3033923779849678,0.0106826842638538,0.8369565217391305,0.0665412470884286,0.658214475205163,0.479372927753577,0.0193622686060992,0.8369565217391305,0.0,0.658214475205163,0.196350701725101,0.013499812025368,0.108366877955399,0.205247481042599,0.0626911261089448,0.887566088404582,0.220183486238532,0.3033923779849678,0.37852891703697,0.100165885986313,1.0
0.3967726091427539,0.0497787146543955,0.9254658385093169,0.126035184802252,0.660645144417252,0.283982312012742,0.0541090045877783,0.9254658385093169,0.0,0.660645144417252,0.2764904850386032,0.0056256338915189,0.0776451509339768,0.0649873627257497,0.2837869985049437,0.703354202805724,0.0458715596330275,0.3967726091427539,0.552482109381309,0.220320008150319,1.0
0.0942221598769721,0.0004155091357645,0.7919254658385093,0.0417352858959462,0.721963795251594,0.710732410350987,0.0283688184537411,0.7919254658385093,0.0,0.721963795251594,0.0444673619696192,0.0181227402075254,0.128939026853416,0.0499898238772219,0.0085506081704316,0.851496366753383,0.935779816513762,0.0942221598769721,0.239338730165113,0.0171482130998609,1.0
0.2027303464849046,0.0155722647414687,0.9456521739130436,0.106248544087688,0.579808060001201,0.17324639533909,0.0320348468964165,0.9456521739130436,0.0,0.579808060001201,0.0638552545642881,0.0040209329206538,0.0465964254037898,0.0923754770820706,0.2946496229049226,0.894595150848172,0.0917431192660551,0.2027303464849046,0.328620187122121,0.121664437442813,1.0
0.1248955825225153,0.0002126239974427,0.7903726708074533,0.133554497308404,0.554960336343358,0.250655665065926,0.0492381562235163,0.7903726708074533,0.0,0.554960336343358,0.0397343479037108,0.0182907280744378,0.0652903024746232,0.0961602117401666,0.0214648218019979,0.955889705249031,0.293577981651376,0.1248955825225153,0.201402095051082,0.0114486506360021,1.0
0.1839035067867176,0.0053341426766179,0.8835403726708075,0.279437969668415,0.52931234703982,0.368427548178575,0.247969427288909,0.8835403726708075,0.0,0.52931234703982,0.2050825113380737,0.0091743302079324,0.312655487681881,0.246821672295205,0.5372302570444175,0.675848986777388,0.284403669724771,0.1839035067867176,0.387921990180254,0.0697605086964614,0.0
0.068202990753103,0.00018608665474,0.6599378881987578,0.210245282253349,0.389310198558129,0.62811216363484,0.167845732707449,0.6599378881987578,0.0,0.389310198558129,0.0367158380760528,0.0349342562262396,0.361204225407238,0.0743210207944181,0.0414970644697041,0.975629956808119,0.637614678899083,0.068202990753103,0.15859007367653,0.0105345342277233,1.0
0.2848833851323424,0.0166711522489597,0.6909937888198757,0.297870623317674,0.489004360041624,0.249612289378825,0.278274726747842,0.6909937888198757,0.0,0.489004360041624,0.584261370961005,0.0304577117791915,0.237092926660019,0.310928622832387,0.1937009403542892,0.585031731823591,0.247706422018349,0.2848833851323424,0.553684961389088,0.126006289639051,1.0
0.3579397436749322,0.0169254199679334,0.796583850931677,0.158360907977943,0.562225323378367,0.127424536616422,0.0887406369942482,0.796583850931677,0.0,0.562225323378367,0.2448025825335381,0.0176223660487858,0.17093973381465,0.339893767306365,0.0597959164330593,0.797477627135122,0.13302752293578,0.3579397436749322,0.535287400473775,0.126990376160214,1.0
0.4925257950637046,0.116334477670987,0.9130434782608696,0.1700554306308,0.655410311865554,0.181554590148575,0.233797454718167,0.9130434782608696,0.0,0.655410311865554,0.3849040213980686,0.0066457176120174,0.46060027763752,0.0789379013533441,0.4048256938179496,0.726247945699741,0.0321100917431193,0.4925257950637046,0.630897020459309,0.338704137355556,1.0
0.2059063879336227,0.0042421781615997,0.8618012422360248,0.0756730962949414,0.521131798116109,0.823352986652509,0.0425292350175267,0.8618012422360248,0.0,0.521131798116109,0.1025379938254329,0.0111393817126241,0.137106977845037,0.0291823925962486,0.0591960879070641,0.899772035470493,0.848623853211009,0.2059063879336227,0.282499980481623,0.0618395481150524,1.0
0.5839704526284434,0.0157753172944974,0.8975155279503105,0.105944947158256,0.493379645720516,0.219124238051328,0.0828143171251603,0.8975155279503105,0.0,0.493379645720516,0.2138816187434697,0.0079574512164019,0.202460158705396,0.0540851080094218,0.1482292823663061,0.662516519256117,0.0779816513761468,0.5839704526284434,0.415536037009058,0.122477985148569,1.0
0.3168542657994538,0.0404347056054636,0.8773291925465838,0.099558812369325,0.779069401808368,0.383077605718894,0.037322279765911,0.8773291925465838,0.0,0.779069401808368,0.2043377564271408,0.0097266235876499,0.0371076777563949,0.0841092983299023,0.1671886463125849,0.669823785849072,0.0458715596330275,0.3168542657994538,0.515404557729339,0.198215821280994,1.0
0.2661013029261863,0.0125566380214986,0.6273291925465838,0.373234377110475,0.383465526663314,0.198906027328359,0.40367526077818,0.6273291925465838,0.0,0.383465526663314,0.5166420696681467,0.04006041518994,0.319282030220607,0.324123087052225,0.1086068304214633,0.505173855499962,0.288990825688073,0.2661013029261863,0.50620060557297,0.108891809049652,0.0
0.3795621045414014,0.0287349826490066,0.5295031055900621,0.413149202388602,0.455004862552327,0.224544588088218,0.447100401994142,0.5295031055900621,0.0,0.455004862552327,0.7453043300810108,0.0587544899702824,0.315139694312988,0.414554260616383,0.0489284808611156,0.542268218078894,0.279816513761468,0.3795621045414014,0.632786955600487,0.166537667329226,0.0
0.0710316765156634,0.0008148065376988,0.8291925465838509,0.106709574510375,0.598002785652678,0.779239174922211,0.0296515069424763,0.8291925465838509,0.0,0.598002785652678,0.0484366127910542,0.0142640344963025,0.0535634470531417,0.0747327764603839,0.1032712991088992,0.944294162804556,0.793577981651376,0.0710316765156634,0.214749004776969,0.0252481048693707,1.0
0.1420651201506459,0.0066326526952042,0.8649068322981367,0.0704883905463068,0.854659322286783,0.532803186396707,0.0177961560222863,0.8649068322981367,0.0,0.854659322286783,0.1127620917574705,0.0108530976034745,0.0637637565752705,0.0749687985096853,0.1721094769119946,0.855263667051839,0.243119266055046,0.1420651201506459,0.391352797130419,0.0781875860746065,1.0
0.3563017444118847,0.0213329062760454,0.922360248447205,0.0612170482759771,0.693087684135096,0.307325285718278,0.0229654583548499,0.922360248447205,0.0,0.693087684135096,0.4391774040966411,0.0058782736917945,0.0969686490143669,0.129328802513834,0.3463994065464753,0.70796324893252,0.073394495412844,0.3563017444118847,0.540452408657801,0.14300283799685,1.0
0.1065255384701819,0.0030495886892668,0.8773291925465838,0.0828183156991332,0.499074230114125,0.694972598289882,0.0328480080520172,0.8773291925465838,0.0,0.499074230114125,0.0537323186638979,0.0097266235876499,0.147302181328671,0.0532684796125943,0.1984738733043083,0.973322531359896,1.0,0.1065255384701819,0.176494046048827,0.0519127548115758,1.0
0.3258533388335955,0.0535733015814691,0.6288819875776398,0.433669216097632,0.385055210015066,0.171814311062676,0.498342569613816,0.6288819875776398,0.0,0.385055210015066,0.7884797639305968,0.0398055497006362,0.318408345553929,0.396854052943764,0.2900294644393734,0.366044974482884,0.284403669724771,0.3258533388335955,0.559959437311911,0.228696818096786,0.0
0.1483245789036477,0.0092323879814983,0.8788819875776397,0.207943958847393,0.769341190620734,0.262698443266806,0.0623696499673844,0.8788819875776397,0.0,0.769341190620734,0.1020641001161655,0.0095878762817318,0.0334217786513931,0.115311006817339,0.1947980203935911,0.862850697963482,0.238532110091743,0.1483245789036477,0.439209389412263,0.0928725881103618,1.0
0.1590666076507421,0.0124455691898023,0.8214285714285714,0.196869385201158,0.642984790318185,0.299755697400093,0.0482479997312507,0.8214285714285714,0.0,0.642984790318185,0.0554554158106278,0.0150414878267143,0.0053129319929036,0.0498114551545376,0.1873037022123121,0.930914449211052,0.23394495412844,0.1590666076507421,0.241594978401408,0.108393576051495,1.0
0.2854251144459554,0.0709228461628658,0.7515527950310559,0.0370281918741953,0.861155371689397,0.299131885513881,0.060747594290636,0.7515527950310559,0.0,0.861155371689397,0.3886681425508953,0.022695439211788,0.384539501884549,0.165439651027759,0.522997121568385,0.497464335443203,0.055045871559633,0.2854251144459554,0.692642677196716,0.263673733371267,1.0
0.3200543946451755,0.0725901014490011,0.4813664596273291,0.665398028999635,0.484516962801143,0.336504002850197,0.626426493804656,0.4813664596273291,0.0,0.484516962801143,0.5415590503669592,0.0703643310330258,0.30074082637428,0.307589348535033,0.137991533060429,0.368141720378681,0.288990825688073,0.3200543946451755,0.706199215012154,0.266796788937392,0.0
0.2677142183059972,0.0019475010574956,0.4301242236024845,0.0642749319047609,0.456772209988236,0.318684317819828,0.255315460441213,0.4301242236024845,0.0,0.456772209988236,0.049868814259299,0.0851523455231704,0.615170465652442,0.017726910086466,0.0768951070485029,0.811464436802537,0.36697247706422,0.2677142183059972,0.266562868022147,0.040809734387295,1.0
0.1288113433690845,0.0007532902753578,0.6816770186335404,0.108433508906183,0.472491086284199,0.560870811214414,0.051882865940984,0.6816770186335404,0.0,0.472491086284199,0.0936736551797489,0.0317621165640428,0.101635815880819,0.11121516285693,0.1145454008868666,0.969723701586103,0.784403669724771,0.1288113433690845,0.244214602337219,0.024154530355653,1.0
0.1349614954667804,0.001069428000066,0.8090062111801242,0.133665878058216,0.518249740534611,0.330750092811037,0.0332955639858906,0.8090062111801242,0.0,0.518249740534611,0.0687919672129647,0.0163138029957228,0.0127763959488604,0.0678967418619894,0.0937957292075541,0.938676495444264,0.376146788990826,0.1349614954667804,0.213062826760766,0.029391542629576,1.0
0.2847034656083648,0.0096705533058785,0.8633540372670808,0.113653351806119,0.641951513772882,0.202683220683618,0.0339994468745475,0.8633540372670808,0.0,0.641951513772882,0.2311431654379721,0.0109960029052651,0.0364601182870136,0.0914059386689833,0.0414045806147473,0.784343560880073,0.073394495412844,0.2847034656083648,0.349764379869959,0.095132843962766,1.0
0.1431518975715452,0.0095027161079354,0.6288819875776398,0.346880707804547,0.55578546565674,0.228690839995224,0.296156389302711,0.6288819875776398,0.0,0.55578546565674,0.3168196576376034,0.0398055497006362,0.267745347263013,0.283229943368509,0.0577043092925943,0.667244275238495,0.261467889908257,0.1431518975715452,0.525954994366097,0.0942732295126319,0.0
0.1799286679895124,0.001227870867025,0.7360248447204969,0.109691408297843,0.557507891522654,0.600743441907831,0.0432691642566354,0.7360248447204969,0.0,0.557507891522654,0.0836803136188614,0.0245753204267252,0.0531868000635745,0.107395226407205,0.0528935738600018,0.892732194878452,0.729357798165138,0.1799286679895124,0.286584993801694,0.0317256153461045,1.0
0.2032694311298887,0.0696690573591327,0.8074534161490684,0.0617132835023875,0.94486046720936,0.303061580258956,0.0184508849940339,0.8074534161490684,0.0,0.94486046720936,0.470110780318442,0.0164753596951636,0.0607256665502956,0.148541805511925,0.1297778783855145,0.738034332343571,0.0688073394495413,0.2032694311298887,0.737694237017431,0.261300920159682,1.0
0.199155703978752,0.0015588201291171,0.7500000000000001,0.0679585281593226,0.767136289699024,0.145261081770848,0.0224270571825774,0.7500000000000001,0.0,0.767136289699024,0.0914732078459169,0.0228802447345894,0.0854229182954546,0.093117852542315,0.0486956638575409,0.805899599416748,0.110091743119266,0.199155703978752,0.414763006990517,0.0361616978799109,1.0
0.5259635323196012,0.0280018197525021,0.888198757763975,0.193578438046431,0.59961894913355,0.160658898482689,0.140907739458089,0.888198757763975,0.0,0.59961894913355,0.4875068014238252,0.0087647822894842,0.205121664342275,0.172858691401596,0.3057762336805049,0.793750625366126,0.110091743119266,0.5259635323196012,0.506563555963682,0.164353768898709,1.0
0.3916141390683597,0.013288798296368,0.888198757763975,0.159414776935553,0.387992922369584,0.162754631570123,0.0502886449024728,0.888198757763975,0.0,0.387992922369584,0.2670362735326016,0.0087647822894842,0.0299704055584397,0.0599360892001312,0.2131974117382877,0.893574788460187,0.201834862385321,0.3916141390683597,0.235214311737413,0.112122485826248,1.0
0.1703405803791567,0.0128961977763698,0.8944099378881988,0.0971183633743381,0.736879189734495,0.179273083335662,0.0346705648713242,0.8944099378881988,0.0,0.736879189734495,0.1951864072782619,0.008224838179125,0.108546012184466,0.272918406404136,0.5687109077793222,0.808464176501304,0.0871559633027523,0.1703405803791567,0.43255906022541,0.110401507373438,1.0
0.4036900422974639,0.0145310679320685,0.858695652173913,0.133897612176286,0.633290695786345,0.184580588658334,0.0272780304662416,0.858695652173913,0.0,0.633290695786345,0.200406205057385,0.0114275692888166,0.0,0.141571145738862,0.3235187085084181,0.744724821968724,0.0917431192660551,0.4036900422974639,0.458420088679938,0.117406912136573,1.0
0.1374175252708238,0.0165370566809007,0.7406832298136646,0.128079619968495,0.728847574865289,0.156435678776194,0.0496736000004319,0.7406832298136646,0.0,0.728847574865289,0.1576960248939548,0.0240038452282081,0.0804591596657635,0.190346039716748,0.0378470125291179,0.899398508401898,0.110091743119266,0.1374175252708238,0.337051183446478,0.125484281778049,1.0
0.1590547998177926,0.0005210970114701,0.812111801242236,0.198463471783206,0.513889549483362,0.450989376538459,0.0760737963110357,0.812111801242236,0.0,0.513889549483362,0.0902802028862223,0.0159923854145549,0.0601694753224657,0.076889593044054,0.0105657406823445,0.891381000291765,0.458715596330275,0.1590547998177926,0.212191239120247,0.0195668303593448,1.0
0.2691487788931269,0.0217970350267665,0.8990683229813664,0.0871640705117928,0.631561003580986,0.136111654449319,0.0188868451679074,0.8990683229813664,0.0,0.631561003580986,0.1633479063961112,0.0078243967999891,0.076422706147212,0.0844099727721707,0.0863112487244278,0.864579075562201,0.0321100917431193,0.2691487788931269,0.302547843744335,0.144588384878807,1.0
0.206523308134899,0.0010031687486556,0.8136645962732919,0.101061098316821,0.499008323770756,0.644454772436261,0.0484490929623126,0.8136645962732919,0.0,0.499008323770756,0.0939887252906746,0.0158325186097211,0.0930714548578276,0.055060577158396,0.0271558871698441,0.885644573054858,0.68348623853211,0.206523308134899,0.215517115308809,0.0283650023575651,0.0
0.1189577404098266,0.0049404872311364,0.7903726708074533,0.0817312543372638,0.717020822998037,0.514411332944729,0.0909215737081642,0.7903726708074533,0.0,0.717020822998037,0.2149028521351693,0.0182907280744378,0.388519111515118,0.166832903060916,0.0995107507781212,0.824795503276272,0.288990825688073,0.1189577404098266,0.377106897426755,0.0670074471507065,1.0
