WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).,kurtosis tiempo,x_center_mass,MSE tiempo,Energía de las componentes de la senal,72 WAV D4 (RMS) root-mean-square ,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,percentage of energy D1,Tiempo en alcanzar el pico maximo en frecuencia,WAV A6 the difference between the maximum and minimum values,Peak2peak tiempo,percentage of energy A6,Valor FFT umbral 10Hz - 20 Hz   ,WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).,percentage of energy D3,solidity,RMS tiempo,WAV D4 FFT frec media,Media frecuencia,TIEMPO CRUCES POR CERO,Etiqueta
0.244163280053434,0.0271203199611456,0.4518229166666667,0.73484938303869,0.179683282960632,0.58670548932401,0.306292953646409,0.0629530483301363,0.122448979591837,0.0254697846500536,0.6024377429998141,0.0018468505731726,0.194522543221466,0.200795789942456,0.419220172455404,0.0,0.5746843337737955,0.401167565009795,0.247768719078177,0.380687057514537,0.0
0.0732534021594212,0.0116614735524868,0.5611979166666666,0.930540319577035,0.119015911914219,0.262027542929628,0.313735624440203,0.360138759735641,0.102040816326531,0.1153898190262312,0.1195289881686929,0.0141315020672544,0.145416378769485,0.256441670898237,0.0700496680391767,0.0,0.1795411184336999,0.168733106236362,0.0572364356680312,0.636167637689664,1.0
0.366206695124904,0.0209932263124683,0.3984374999999992,0.805856527803988,0.155170991497246,0.388517432244851,0.577167181806677,0.117414491839499,0.129251700680272,0.1095439182220947,0.4265799418735372,0.0150676097160563,0.463966778616793,0.125865165464522,0.505535176240774,0.0,0.492946651028417,0.36927101947009,0.2239961083265559,0.500532133966549,0.0
0.0577269448425943,0.0230041297160321,0.5768229166666666,0.827168961328221,0.279021826263467,0.369300259040454,0.204671603874464,0.0491308075792936,0.102040816326531,0.1286275382362178,0.2733285998583267,0.0082085549237639,0.0917703558260984,0.167204503404242,0.104789303122327,0.0,0.2548012585648846,0.263605598230405,0.053497090805236,0.238805561108353,1.0
0.0400711030448828,0.0149436063777203,0.4947916666666656,0.842807179928,0.229065357082076,0.529580840512923,0.125809927465392,0.0275376651712205,0.142857142857143,0.0100796716227004,0.3681428643907497,0.0004872769212322,0.0879033580392037,0.435067388365667,0.0603363430344575,0.0,0.4757681741384208,0.339034860623091,0.198216043986924,0.196512926708249,1.0
0.11580723151996,0.0215878328747166,0.5807291666666655,0.733823167508868,0.162418807693243,0.487891324787365,0.241677727808673,0.026894992577425,0.306122448979592,0.0820468325653108,0.3577017092409094,0.0046763698955595,0.149876600320162,0.51094392404732,0.386042581513132,0.0,0.4253357787840486,0.267920068524898,0.1424201099678063,0.256645414380765,1.0
0.179599189193168,0.0342991686208172,0.4661458333333323,0.604627929625244,0.261548084998916,0.590904083420908,0.255943427019602,0.0622280467782651,0.122448979591837,0.0779391577654903,0.5739287689700562,0.0013847524820947,0.0865926585802547,0.658620044672993,0.191337377472262,0.0,0.5289094975052708,0.381492155394993,0.255827258944988,0.446595481599463,1.0
0.0743441135196542,0.0266756037529431,0.4999999999999989,0.762826052818296,0.271553647684159,0.358267532252193,0.186293248519186,0.165260002948029,0.115646258503401,0.1826890130550351,0.29047690467947,0.0162549000885541,0.0810806909770659,0.249676700278817,0.083981500891658,0.0,0.3033767261661745,0.210111941288911,0.1430439920150648,0.603311067756956,1.0
0.109756800902019,0.0214344935968006,0.4700520833333333,0.816825769088725,0.166617292192352,0.272682882204961,0.314684541417544,0.264934708095889,0.102040816326531,0.1037959453887567,0.142335297467978,0.0046401292947698,0.113273657879738,0.34838737763684,0.201578886842439,0.0,0.1607833211522594,0.158451963067441,0.0491157470402868,0.758840999724561,1.0
0.310960549604784,0.0102599629554863,0.6119791666666675,0.949893405207104,0.0512285878716777,0.210541675412446,0.652865528594264,0.5286208938032,0.149659863945578,0.1135168230945789,0.124716245442424,0.0147987282792351,0.374129826709437,0.25283148261637,0.0807501692198031,0.0,0.1459048110460943,0.127318001355968,0.0410634672984923,0.847579078995166,1.0
0.0746557762765545,0.0166750276288646,0.5651041666666655,0.876422408630771,0.200741630972569,0.357525359401466,0.16531427909135,0.13839553417616,0.108843537414966,0.1538870647069396,0.2284414756859849,0.0196292222831401,0.084521895909781,0.433418583678234,0.0524905271633441,0.0,0.2722955553451833,0.213558949170889,0.0913179270776945,0.391427689587636,1.0
0.0954572756399128,0.0133739040270013,0.4466145833333335,0.892342497605219,0.334405728914234,0.463565201962552,0.105675031360948,0.012707673070287,0.0952380952380952,0.1556221855053279,0.3776056301082938,0.0272340437307197,0.0379826726119434,0.473874021288856,0.035464072895119,0.0,0.5023332957718302,0.341054225991637,0.1501243686173858,0.0917966021180876,1.0
0.0384296084786467,0.0143355579019438,0.5624999999999989,0.896980422525895,0.204826957506286,0.265583446358008,0.241585580065945,0.0968720309374988,0.102040816326531,0.0435301076847685,0.2060213953549385,0.0089084409768251,0.114130627718456,0.411607070738425,0.100568433085723,0.0,0.2290466077994767,0.168204162152175,0.1145674047230962,0.340703865391601,1.0
0.179376032527923,0.024730604070267,0.5208333333333323,0.785046479699864,0.326763571468696,0.518371973234325,0.159440167651555,0.0752413478613179,0.102040816326531,0.0357333779002518,0.4149806448352355,0.0010936438266319,0.0566101208971817,0.296113549983837,0.0813077588380585,0.0,0.4253829750260257,0.32167499133787,0.2253205517939938,0.341142003063581,1.0
0.242730397311641,0.0216985898242472,0.4947916666666656,0.640250393715756,0.234590404778795,0.747657650790773,0.130069610452585,0.01379958420406,0.0952380952380952,0.0398902856490496,0.5762192693269752,0.0004006127273013,0.02232946118965,0.553407376634057,0.0474209582140544,0.0,0.7873829139513931,0.384745661800984,0.2897885447775074,0.167124235057423,1.0
0.182053908451755,0.0313798376143453,0.53515625,0.62188306299444,0.242646058539707,0.48986766244097,0.234964457591766,0.0730583117522885,0.156462585034014,0.0243099036617298,0.3964523083099359,0.0020302682762978,0.0914551692961934,0.164115835592195,0.20219204960697,0.0,0.418684973813569,0.324901155540763,0.1100447058030284,0.48633582026993,1.0
0.116549925662377,0.0206160635704968,0.5377604166666666,0.770870781622894,0.0980315464476664,0.329929471396798,0.286153142995686,0.133989918733479,0.129251700680272,0.0748634579517267,0.2129590423377034,0.0056078893907556,0.131830284821257,0.509447713737779,0.32866922481665,0.0,0.2401986393979514,0.180244310185123,0.0849525292005109,0.583581162087324,1.0
0.131687743904146,0.019652953462586,0.5182291666666655,0.855705241905716,0.188865101630583,0.297038406604893,0.219859599603724,0.238221834307712,0.102040816326531,0.1252262394789231,0.197057508415139,0.0132530678661325,0.05581505630074,0.493026254986854,0.0688141168057559,0.0,0.2353930475535019,0.166617494197003,0.1030851235095784,0.642612016933523,1.0
0.178693816144444,0.0262886992394888,0.4583333333333323,0.838812839358507,0.198965486314824,0.4383315960556,0.211468011832589,0.135200851703131,0.136054421768707,0.2051740713228959,0.4303825199652296,0.0268924990346166,0.107099572208133,0.35887819175857,0.116920076242597,0.0,0.3731169307189475,0.262412796747254,0.1517389181157551,0.448696909613766,1.0
0.0560341078813625,0.019819075319705,0.5520833333333323,0.780840326180272,0.222557509608506,0.484506947857122,0.177062501970938,0.0435807080028687,0.129251700680272,0.0843375881252221,0.3416682613618462,0.0029872923313383,0.083907707512415,0.531594578320103,0.115960592316625,0.0,0.421179275647227,0.300050246092914,0.1589320295649804,0.257586553776511,1.0
0.0854798843139533,0.0139604734179162,0.6549479166666663,0.913319203649715,0.0754756819600128,0.247470645836202,0.234964457591766,0.21099179324412,0.115646258503401,0.0463129448317014,0.1148425381702338,0.0016964272047484,0.137081374563462,0.464880687671694,0.165036625776652,0.0,0.1334265969147866,0.105016706402955,0.0692399541007383,0.500298641964959,1.0
0.116754616323808,0.0278554258715837,0.539062499999999,0.796579763707796,0.228169204177701,0.419467660153475,0.161118485205782,0.0899537587777126,0.102040816326531,0.2633418490678891,0.3984581486154412,0.0306166988815751,0.0770006541215072,0.249144242370064,0.112262425040843,0.0,0.352583251883086,0.212091090801766,0.1862885618069033,0.360565124700228,1.0
0.153028685544774,0.0264061667475587,0.4401041666666657,0.717629402374852,0.284266316525586,0.483003537749936,0.172791351709095,0.0276939886144302,0.115646258503401,0.0537600487138867,0.3952602252708901,0.02209347137979,0.0384602015804516,0.179513871251213,0.059990943751536,0.0,0.4460831388546031,0.379348602805936,0.2159764288846088,0.239539963301385,1.0
0.0425184205192773,0.0180156852436833,0.48828125,0.777205243360423,0.140759687429193,0.456303696428043,0.0948249418138198,0.0305865316240105,0.115646258503401,0.2698938565011993,0.3202713487532623,0.0868155543928292,0.0340869518424347,0.319357180882148,0.0153875028713662,0.0,0.4151512284981761,0.179336225308264,0.2342544331170259,0.191161218835374,1.0
0.183050090813042,0.0086315711666323,0.5091145833333333,0.95196853565616,0.203962878765146,0.512580639543288,0.172791351709095,0.0329562377441013,0.102040816326531,0.0699962996752158,0.2583199218721251,0.0065066319744512,0.0812340377831561,0.33218318727276,0.0926538996206448,0.0,0.4364691716283506,0.387708635409785,0.1689872407007056,0.128360947433606,1.0
0.158202793585338,0.0141201245634995,0.4661458333333323,0.90882602566708,0.101976659586996,0.27847579926104,0.43622290907557,0.223426392530179,0.142857142857143,0.2778217586243924,0.1706715915200114,0.0631938267429426,0.32351495072352,0.804563682895192,0.299885605601192,0.0,0.2156694366140654,0.198022313237565,0.075647532158335,0.537890854220807,1.0
0.0456696446668111,0.014821887999503,0.4570312500000001,0.852994436407756,0.190351923561594,0.408605234195969,0.261720476170389,0.0336278037667809,0.102040816326531,0.0975262275411932,0.242436334018142,0.0202354946694433,0.160925876588241,0.241637371372863,0.185793428155963,0.0,0.3326892574372508,0.282806348054083,0.1821010713860671,0.244313577556096,1.0
0.0726608394081207,0.0138370956522286,0.4895833333333322,0.935532064969909,0.0933229612886512,0.275860257712637,0.400278736683115,0.226624130551893,0.163265306122449,0.1366725889265037,0.1501033514634988,0.0248860683845252,0.299164352589193,0.356837427319403,0.265848108248708,0.0,0.1797164160402447,0.182593255252343,0.0624316187622244,0.504268005991974,1.0
0.0657940979734322,0.014659330939657,0.4492187500000001,0.736388218753464,0.385085743945609,0.827807771328146,0.0637273311433569,0.0138943010412357,0.108843537414966,0.216697981043662,0.5512393984640146,0.0445490654083961,0.0232040323635635,0.205501509121458,0.0101301650031489,0.0,0.8763460524277421,0.514150168796275,0.5686466181500914,0.165779923688274,1.0
0.0458607004026646,0.0202055523697992,0.4309895833333335,0.752358209301419,0.252350426923148,0.728817957748584,0.109929799801862,0.0220225810598768,0.102040816326531,0.3946783674375683,0.5559064028785299,0.18412527018093,0.0146955578956242,0.573986368648662,0.0180016025484767,0.0,0.7334156952707145,0.450338477349986,0.3676327866165199,0.136557967977198,1.0
0.0913213187607705,0.0161395668770172,0.4661458333333323,0.80778364516005,0.322610477583081,0.85315773954267,0.0872180432652082,0.0288857180958027,0.129251700680272,0.3937231107795588,0.4805799734453692,0.0464542638363341,0.0177777000574589,0.953608730349072,0.0273681543563741,0.0,0.7131587146763062,0.530048590846711,0.4182202773759405,0.180971388407049,1.0
0.274219178658315,0.0276258093810962,0.4153645833333335,0.797929321567778,0.100921821515644,0.286927668013687,0.392726307689094,0.145775615360132,0.122448979591837,0.0773395523207715,0.2519805026887629,0.0033845473688886,0.244251819302493,0.109972236383582,0.486886408397312,0.0,0.2377691445678725,0.189599737860589,0.0790232097037416,0.561609750048901,1.0
0.38820392124757,0.0233571217948005,0.3046874999999994,0.604437595285393,0.178323123590211,0.758999319885289,0.280177464266129,0.005580691955239,0.136054421768707,0.8641967393405756,0.5207397092907673,0.568593806912297,0.198736215787153,0.779562540717988,0.238083426829978,0.0,0.7466924144109937,0.58831888830767,0.4082144852496396,0.148841292461881,1.0
0.069855385452514,0.0153006649859334,0.4414062500000001,0.854096001128309,0.169916738541632,0.426394036849099,0.162723903656873,0.0488563792802048,0.115646258503401,0.327345695096306,0.2459145359440026,0.405417009939169,0.0957000636955475,0.739810195401801,0.0563148202199076,0.0,0.3459227178622568,0.31697251037067,0.1565103445827687,0.329314708801268,1.0
0.126147509644345,0.0248691641226888,0.4778645833333333,0.698291000235048,0.346844761149557,0.4738805720924,0.0788285032216899,0.0599541630003373,0.108843537414966,0.160178489994179,0.3729897929958578,0.0676115542012695,0.0402466620440615,0.411253302266358,0.034527973109988,0.0,0.4340834831420883,0.284432577436875,0.1463569269746014,0.339726192472127,1.0
0.0557929736650599,0.029058610686511,0.4661458333333323,0.786395787407297,0.286626063065276,0.499363139377037,0.182858799761317,0.0791094496750513,0.136054421768707,0.3303142853859737,0.426870946560965,0.0324851092615472,0.0892368331278645,0.366894595625816,0.111870913510557,0.0,0.3825819557780934,0.326272496505779,0.1338257832138009,0.33794985716773,1.0
0.432786573608746,0.0252974229340379,0.4622395833333333,0.717524582344828,0.399809439453914,0.519368005796739,0.16607971967428,0.082279665328196,0.129251700680272,0.0793930027751454,0.4381938691279424,0.0063469024782138,0.0784349178436368,0.597753072900327,0.0859421119369339,0.0,0.5098044837779688,0.38643415023987,0.2363448911674978,0.414689486323492,1.0
0.0894651940229816,0.019312843217308,0.4192708333333325,0.882162557437181,0.249091751026978,0.357345825626551,0.244941396083352,0.115409461407168,0.136054421768707,0.0801600444748299,0.2346493115197051,0.0110871206999802,0.157713502161263,0.174030714148347,0.154530647486517,0.0,0.2374004788090159,0.247127916547407,0.1020391021100063,0.397665935488678,1.0
0.0853522152170914,0.0244730640718277,0.4674479166666667,0.835028863879706,0.152909774184128,0.425571523535665,0.26517417356785,0.0443284860714312,0.115646258503401,0.0853248178113267,0.406009801740705,0.0236122977000778,0.21068579072844,0.414417862393169,0.207662272681843,0.0,0.3456601228730498,0.243141899936055,0.1616794101948238,0.269375052393327,1.0
0.119481556248488,0.0157883501673363,0.4791666666666656,0.876980409437444,0.170048191772124,0.469507765255058,0.221537917157951,0.0381456205035491,0.108843537414966,0.1510170540001786,0.3324050674893608,0.0186485180332634,0.0855652394243892,0.152053725147315,0.260822632603264,0.0,0.3679656738182536,0.308132765638625,0.1364370535557005,0.178335409107058,1.0
0.0351301021756948,0.017651933055053,0.5559895833333333,0.880456330959984,0.296686234507589,0.448343596603839,0.102319215343541,0.0242003074204794,0.115646258503401,0.0523311462844904,0.278015879999169,0.0017921270497281,0.07090559569694,0.153902354901762,0.0662134993343212,0.0,0.3524330239024367,0.285125825691882,0.1643956688266288,0.119352675372297,1.0
0.18866837765546,0.0202692974500937,0.4895833333333322,0.846035750803629,0.288270374611511,0.327054190154243,0.181180891752613,0.183792093097007,0.129251700680272,0.0094076356422256,0.197953031558778,0.0072503420106625,0.0786983508657983,0.512447899796413,0.0731609155544288,0.0,0.216173470725007,0.232975436290335,0.1272910722057885,0.525002095733087,1.0
0.424188659978991,0.0222086468644675,0.4361979166666668,0.647618199303092,0.213019597299407,0.567634238695231,0.285313984218573,0.0041481854344254,0.122448979591837,0.1502756121718705,0.3498803104195065,0.0538557379582124,0.167257563796117,0.150234313809486,0.238600948285908,0.0,0.5031916451915802,0.36651574128578,0.2545948740304662,0.114260342686476,1.0
0.0874481820809022,0.0124653892624739,0.4856770833333333,0.911656698393054,0.394044871109144,0.484171223506405,0.137555283526318,0.0800937186632556,0.115646258503401,0.0683611734697435,0.3071003297845929,0.0065104212086568,0.0548727163747393,0.0557087253955051,0.0870198593333842,0.0,0.4702383890612258,0.390968085488443,0.2960168664963239,0.274745368429877,1.0
0.311869918678849,0.0180635531822175,0.4713541666666656,0.612264576050518,0.262742922624763,0.653100109129025,0.109090641024748,0.0036131589973672,0.115646258503401,1.0,0.4316361093158936,0.531462410413854,0.0030635465890697,0.583050318000464,0.0056281446787983,0.0,0.8280215088643196,0.402154652142547,0.4575105343605555,0.107217704753123,1.0
0.0632724296395903,0.0170312911945725,0.4179687500000002,0.729142816586143,0.255525668573061,0.638242749629616,0.100699053253614,0.0125308785728639,0.136054421768707,0.1015665112154266,0.3580015526656645,0.0205059160024017,0.051615301984009,0.163725371371247,0.0736107765618749,0.0,0.5287278112822813,0.37541928652383,0.3623504596221341,0.140487467516137,1.0
0.0437331319773847,0.0090959103610694,0.51171875,0.921300276761374,0.169165555103609,0.345564711481968,0.188810724850526,0.0510364556263646,0.108843537414966,0.1098412529634249,0.2467220663255045,0.0425387552063072,0.136146959454861,0.316214846668009,0.0732427145015943,0.0,0.3436495798498116,0.20215126384796,0.1677815387508888,0.256193367576342,1.0
0.0564523349299084,0.0230974243929776,0.4205729166666668,0.756210659091523,0.215084631055082,0.476448229049564,0.258460903350942,0.0318984688815867,0.115646258503401,0.1413140168478954,0.3104972343980539,0.0582107254836645,0.11408584771978,0.455375809281964,0.269581089937819,0.0,0.3959848595513008,0.321428755762323,0.1646759178410715,0.230342023639869,1.0
0.0879831004704761,0.0122901054733536,0.4648437500000001,0.88075858570306,0.44417821706536,0.426808555435322,0.103997123352245,0.03026889821141,0.102040816326531,0.2659597193798219,0.3588172723360774,0.0620612681743249,0.0338761086793559,0.478592641850099,0.0261090081646533,0.0,0.5645164583860706,0.305322432330964,0.2664010546288962,0.129746835443038,1.0
0.0799628202821374,0.0159700112684668,0.4401041666666657,0.855559712854172,0.421601698489113,0.559319452743735,0.172791351709095,0.0125490928888502,0.210884353741497,0.0696238446354434,0.3168550157617222,0.0228473116272054,0.0998491407352276,0.249992429252827,0.236685757055826,0.0,0.4240849616643237,0.46177365727555,0.1590441506420634,0.122339502978832,1.0
0.0842401173979006,0.0109554339680859,0.4179687500000002,0.889449671877293,0.222363154992372,0.630284879860194,0.130843651491503,0.0310315760584149,0.0884353741496599,0.4558028146343152,0.381787185250214,0.387379941455995,0.0342598683315113,0.145998977586376,0.0576184055841321,0.0,0.6491954000737301,0.502880149194076,0.2323680819877984,0.184276198275695,1.0
0.127407488955567,0.0251813942366021,0.4791666666666656,0.655438040784401,0.38757654567046,0.861422873770163,0.043592435038913,0.0247875398676731,0.136054421768707,0.1047462241634123,0.6813628860916857,0.0169824999652039,0.0151423662625773,0.410129313558264,0.0395411849029386,0.0,0.7677065523994048,0.48404396571125,0.333295373795223,0.245506981119773,1.0
0.0222661700191779,0.0153630075808579,0.4309895833333335,0.856278939515385,0.389381039512895,0.504334923094115,0.191248339804835,0.0194219023864462,0.115646258503401,0.205539384644899,0.2765604063267275,0.0378734691163312,0.0897901374020382,0.5718583754756,0.115901531043126,0.0,0.4515036566018361,0.432780984071159,0.2214009229646735,0.151228099589236,1.0
0.474918798425269,0.144605250250886,0.5143229166666666,0.32058942687334,0.325032216367165,0.133930648873925,0.521796217519457,0.673829337638832,0.945578231292517,0.078371793428279,0.7790138036615409,0.0053896786688665,0.778174163327041,0.140190149484475,0.0749478167128913,0.0,0.4542017356975865,0.105987663048914,0.20370645305942,0.71625044137409,0.0
0.129851798156939,0.0184637820998704,0.5260416666666655,0.868559358142862,0.195205722654618,0.317722373103109,0.161045995648169,0.220853537995247,0.115646258503401,0.2974610992041106,0.2025627428102266,0.0385200057922916,0.0676214791758944,0.486033007826426,0.0590100600265199,0.0,0.2216330137710623,0.187324253089878,0.1111351234757711,0.581404184157977,1.0
0.0711766310997329,0.0079112196872519,0.5273437499999999,0.9710882165912,0.101188608831922,0.292252588873264,0.327158888509832,0.279172135028218,0.108843537414966,0.1363758707196285,0.1123662755636374,0.0203828154830247,0.0814592363194537,0.159636512236312,0.0908772634958649,0.0,0.2108390226185899,0.175165380761347,0.086864092746855,0.522468408167126,1.0
0.117466344013342,0.0107204328976675,0.5078124999999989,0.931802328547499,0.0992964287243817,0.294754259121979,0.498305505397605,0.18788529691128,0.142857142857143,0.0944510415862554,0.1293706482673204,0.0395264567767973,0.301627647217565,0.194783384724439,0.325490400263726,0.0,0.2348339833156089,0.24738264249067,0.0782071821415402,0.51433075806046,0.0
0.0838397693854043,0.020630628747824,0.48828125,0.74764279011812,0.214688375327791,0.487513820667796,0.18964988362764,0.134711558545379,0.115646258503401,0.0930358039550908,0.3139478237561978,0.0066707118907285,0.0556569850735093,0.297512305599822,0.0836064302202142,0.0,0.4164267816592919,0.30109127469807,0.1648331348848612,0.62281678224066,1.0
0.290621359482863,0.0218902783123024,0.4361979166666668,0.817195773844463,0.267865518843604,0.427483856416433,0.231518132013723,0.194981431001016,0.108843537414966,0.02857795120565,0.3316430936309312,0.0039110601034875,0.0286123021012165,0.422528409527337,0.123792300560468,0.0,0.3827943349931715,0.31499927175611,0.1700118723312668,0.657827912370414,1.0
0.258601075426848,0.026270315720256,0.2239583333333329,0.712250738859672,0.155407131716593,0.398219106530562,0.57381136578927,0.110014861659464,0.129251700680272,0.0425733619363907,0.582504636071924,0.0055697421270769,0.659066917041355,0.132541901940098,0.604660426623811,0.0,0.5491733143337145,0.344833396282389,0.2803869206519228,0.560112851613425,0.0
0.388655196949586,0.0381865658327423,0.2018229166666674,0.704945517204285,0.090139600148229,0.328379504577469,0.595802731750549,0.214384820805881,0.238095238095238,0.0501048938724309,0.4740233906377541,0.0026319975030418,0.71011134694039,0.232555168255826,0.371705052595465,0.0,0.355344761907898,0.229979607505482,0.1539574722551272,0.814589994770647,0.0
0.0736921718828638,0.0164208836017008,0.48828125,0.906216034249603,0.2119588713799,0.382237027461796,0.345615876605572,0.256385348224569,0.115646258503401,0.0615078638799605,0.221567323746483,0.0745445790472534,0.0933602930766607,0.152542039577358,0.107851182833946,0.0,0.2685291562960615,0.285361864087952,0.0678647828062567,0.638979156085269,1.0
0.0613860362142707,0.0123512128614247,0.4752604166666667,0.861503573057491,0.172697875805755,0.509957748262659,0.149370262326194,0.0041931509038732,0.102040816326531,0.293066556418203,0.373251489634875,0.0229869349977759,0.0929361972496354,0.511919897795523,0.0601934698539294,0.0,0.5333963351319466,0.279649318060525,0.348095936899211,0.0616552811682961,1.0
0.233003726973955,0.0190255917159962,0.5026041666666656,0.897928321023223,0.0709383248051571,0.226752965452231,0.667970386582306,0.468297794021259,0.17687074829932,0.1044626577067072,0.180200984100617,0.0260370376718163,0.292910013085706,0.416460457826098,0.336007715924939,0.0,0.1733759635441611,0.155569362484396,0.0498249113685361,1.0,1.0
0.371731577397692,0.035792147502881,0.2773437500000005,0.674047471455527,0.252270964799477,0.56551415526291,0.503339229423716,0.0755691848903261,0.217687074829932,0.1079262940036755,0.6984868044252145,0.0070563150977603,0.40040220095702,0.460424819681169,0.486198381138474,0.0,0.638063259904066,0.466418638782376,0.3683789079527423,0.523314282121601,0.0
0.0286074645449796,0.0179818368944557,0.5078124999999989,0.885393196430613,0.136254748687152,0.332624216286023,0.294544730766821,0.0744476141705578,0.136054421768707,0.0963133923998231,0.2713596114852346,0.0300824045927475,0.154594631899126,0.217625295677403,0.188853040719072,0.0,0.2897198450968271,0.212884495000951,0.0960507094349056,0.343583055807467,1.0
0.444212764533824,0.131012016428038,0.6028645833333331,0.350224102978343,0.328390017955637,0.14368726417237,0.530185757562975,0.671563411485282,0.945578231292517,0.024571053568396,0.7790138036615409,0.0034214165922336,0.812795460137215,0.144939905541953,0.0757766058031047,0.0,0.4854776092505263,0.115827079156766,0.2271746295314524,0.648161343504625,1.0
0.120574920324974,0.017173632363653,0.3671874999999992,0.789834441013886,0.190610789433037,0.489253136625854,0.200558947730114,0.133550505607576,0.102040816326531,0.0273432543682083,0.3450516830263964,0.006954217093465,0.0831445919409025,0.422371098134796,0.104661718076578,0.0,0.4274235272297976,0.294974338873192,0.1797554813296042,0.528898697136351,1.0
0.110089316381296,0.015747599760382,0.5052083333333323,0.908618299380059,0.259332360346825,0.358362712663185,0.135877375517614,0.188260562331749,0.108843537414966,0.1225308858126592,0.2428999038787776,0.0834511535431103,0.0313534841480932,0.251112991499613,0.0285073738420203,0.0,0.2785077116766022,0.217452533059311,0.1548623240885595,0.451965797636013,1.0
0.0972963415529358,0.0122363588762434,0.4986979166666666,0.926406729788353,0.134452484114146,0.264384036934948,0.47313688526705,0.337447083008116,0.163265306122449,0.0191882143640059,0.129211806166603,0.0031828302360452,0.254047621358205,0.204771256487319,0.226512895634372,0.0,0.1940525318890184,0.200922338111663,0.059324471576879,0.710321542097047,1.0
0.0271658533785992,0.019633506496769,0.5234374999999989,0.731960685463034,0.315458287093468,0.454284808993443,0.137555283526318,0.040075412700622,0.136054421768707,0.0401426674366632,0.2487919608668239,0.0053630890263486,0.0178865457093882,0.387919164103479,0.0368572620624612,0.0,0.344568029541233,0.296536374862067,0.0505603541123421,0.307563966431013,1.0
0.219216644971877,0.0142495014466147,0.3763020833333336,0.810285389086044,0.27200649375079,0.802500298596075,0.233196040022427,0.0,0.108843537414966,0.2254711024221521,0.5987277178486778,0.0865643432062963,0.022868902700544,0.325771596556341,0.108098091484654,0.0,0.9648413793289508,0.651159146270144,0.9841835771636634,0.0149331822478399,1.0
0.230170040760193,0.0235882694425848,0.3346354166666671,0.820197478772078,0.150019413509888,0.391919818656914,0.434545001066866,0.0140103700360502,0.108843537414966,0.1440592343058854,0.3590371859319483,0.0943635765551113,0.449371299816979,0.238501931482489,0.502611852576323,0.0,0.3729642251296079,0.306364720620413,0.1590168913040711,0.143416730808801,1.0
0.0943812268191374,0.015924346395734,0.4752604166666667,0.858989812618179,0.212975304137434,0.421491179534325,0.204671603874464,0.196531291496038,0.142857142857143,0.111814988022428,0.2570565444377722,0.0508218411234669,0.0539446490723358,0.251305356049041,0.103413830541763,0.0,0.3425997073096217,0.284726590546843,0.1110728205209356,0.562274991900275,1.0
0.0097553485379119,0.0082731881097961,0.5377604166666666,0.978045650582959,0.0757704043249473,0.196877362385892,0.508372953449827,0.202083701733516,0.108843537414966,0.0949419767291733,0.0690813430352541,0.0344892886959672,0.260947292385858,0.327972729159835,0.0750508471833046,0.0,0.1243570840217988,0.141392490786834,0.035636533259105,0.519766037597452,1.0
0.051388779342878,0.0092264860566578,0.4830729166666667,0.953120221807214,0.156000316956394,0.309137298384663,0.310379808422795,0.27640856689231,0.136054421768707,0.0760460988298574,0.1191701274710689,0.0538883044309443,0.0418881907758382,0.455008080925616,0.0907853758121641,0.0,0.24039747296671,0.249394696788019,0.062003590188871,0.594019318602809,1.0
0.198538297127921,0.0113789244766413,0.5364583333333321,0.91580938586627,0.183040180701347,0.315689609049228,0.270110016213907,0.0930311991990838,0.156462585034014,0.0644242557804996,0.1195062594118007,0.0064254170493576,0.102253335616955,0.165102354788684,0.289320935496959,0.0,0.2046713729572359,0.251772038480291,0.0691996216020279,0.269721524395685,1.0
0.108366877955399,0.0160301287956526,0.4257812500000002,0.887566088404582,0.220924854569676,0.469008625081024,0.256686752144278,0.171325463928186,0.122448979591837,0.087493748123324,0.2930220286565585,0.047206682190526,0.080728138811963,0.445781451974249,0.172664189287577,0.0,0.3988995434516761,0.391173934350594,0.1665297932223381,0.479372927753577,1.0
0.0776451509339768,0.025024417897524,0.4947916666666656,0.703354202805724,0.249892511981339,0.50649366975918,0.114125593687429,0.0275285153443384,0.136054421768707,0.029849118963971,0.401943324146186,0.0004607777642797,0.057355621610567,0.553030567864144,0.0397285899593077,0.0,0.4504617274760332,0.254182074575231,0.1998558138938787,0.283982312012742,1.0
0.128939026853416,0.0178132207433367,0.4466145833333335,0.851496366753383,0.125977295731217,0.282420545911682,0.269369967453417,0.251294737585693,0.142857142857143,0.0608005550771912,0.1278734569325001,0.0255547976854253,0.110038930760705,0.162755058384743,0.128718197755107,0.0,0.1482121356927465,0.140344142548318,0.029698637934011,0.710732410350987,1.0
0.0465964254037898,0.0193644535433533,0.5013020833333334,0.894595150848172,0.213267193465111,0.320056523264227,0.278499556257426,0.0263971556841383,0.108843537414966,0.057078868089637,0.2389444817304928,0.0074382485570937,0.182870088954795,0.511256515505397,0.201429513724577,0.0,0.2403214300754566,0.224620110349291,0.1550639266078455,0.17324639533909,1.0
